id,url,title,price,location,type,area,rooms,bedrooms,bathrooms,description,property_state,jardin,piscine,cuisine_equiped,terrasse,garage,ascenseur,quartier,status
8068103,https://www.mubawab.ma/fr/a/8068103/grand-appartement-au-haut-agdal,N/A,3800000,N/A,appartement,160,6,3,3,,10-20 ans,Oui,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8068776,https://www.mubawab.ma/fr/a/8068776/tr%C3%A8s-belle-villa-%C3%A0-vendre-%C3%A0-souissi-rabat,N/A,14000000,N/A,villa,2000,8,5,3,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8069055,https://www.mubawab.ma/fr/a/8069055/appartement-%C3%A0-vendre-%C3%A0-l-agdal,N/A,1750000,N/A,appartement,73,N/A,1,2,,N/A,Non,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
8069156,https://www.mubawab.ma/fr/a/8069156/maison-duplex-terrace-garage-et-magasin-commercial-4m-h,N/A,1780000,N/A,maison,190,2,2,3,,N/A,Non,Oui,Non,Oui,Oui,Non,"El Youssoufia à
							Rabat",success
8069302,https://www.mubawab.ma/fr/a/8069302/vente-d-un-bel-appartement-%C3%A0-hay-ryad-al-araar-3-belles-chambres-meubl%C3%A9,N/A,3900000,N/A,appartement,173,5,3,3,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8069475,https://www.mubawab.ma/fr/a/8069475/appartement-%C3%A0-vendre-%C3%A0-hay-nahda-1-pi%C3%A8ce-prestation-de-conciergerie,N/A,N/A,N/A,appartement,111,1,2,1,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
8069803,https://www.mubawab.ma/fr/a/8069803/appartement-%C3%A0-vendre-usage-professionnel-%C3%A0-l-agdal,N/A,2700000,N/A,appartement,159,N/A,2,2,,N/A,Non,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8070796,https://www.mubawab.ma/fr/a/8070796/%C3%A0-vendre-%E2%80%93-appartement-%C3%A0-rabat-hay-el-fath,N/A,1600000,N/A,appartement,92,4,3,2,,N/A,Non,Non,Non,Non,Non,Non,"Hay Al Fath à
							Rabat",success
8070911,https://www.mubawab.ma/fr/a/8070911/appartement-%C3%A0-vendre-%C3%A0-hay-riad-prestigia,N/A,4800000,N/A,appartement,250,5,4,3,,N/A,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8071356,https://www.mubawab.ma/fr/a/8071356/appartement-en-vente-%C3%A0-l-ocean-surface-de-77-m%C2%B2-salon-marocain-s%C3%A9curit%C3%A9,N/A,N/A,N/A,appartement,77,1,2,2,,1-5 ans,Non,Non,Oui,Oui,Non,Oui,"L'Ocean à
							Rabat",success
8071547,https://www.mubawab.ma/fr/a/8071547/maison-%C3%A0-l-achat-%C3%A0-hay-el-menzah-superficie-172-m%C2%B2-,N/A,3000000,N/A,maison,172,3,5,2,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay El Menzah à
							Rabat",success
8071759,https://www.mubawab.ma/fr/a/8071759/ecole-en-activit%C3%A9-%C3%A0-vendre-sur-rabat,N/A,9000000,N/A,N/A,800,11,11,3,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Hassan - Centre Ville à
							Rabat",success
8071775,https://www.mubawab.ma/fr/a/8071775/le-caroussel,N/A,3800000,N/A,N/A,150,5,2,2,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Hay El Menzah à
							Rabat",success
8072333,https://www.mubawab.ma/fr/a/8072333/appartement-%C3%A0-vendre-de-112-0-m%C2%B2-%C3%A0-rabat-guich-oudaya,N/A,1520000,N/A,appartement,112,5,3,2,,N/A,Non,Non,Non,Non,Oui,Non,"Guich Oudaya à
							Rabat",success
8072993,https://www.mubawab.ma/fr/a/8072993/villa-de-2-000-m%C2%B2-%C3%A0-vendre-sur-souissi-%C3%A0-rabat,N/A,N/A,N/A,villa,2000,8,5,5,,N/A,Oui,Oui,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8072996,https://www.mubawab.ma/fr/a/8072996/villa-de-1-900-m%C2%B2-%C3%A0-vendre-sur-souissi-%C3%A0-rabat,N/A,N/A,N/A,villa,1900,8,5,5,,N/A,Oui,Oui,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8073503,https://www.mubawab.ma/fr/a/8073503/pas-de-porte-saroute-aw9af,N/A,N/A,N/A,N/A,98,4,3,2,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"L'Ocean à
							Rabat",success
8073590,https://www.mubawab.ma/fr/a/8073590/appartement-%C3%A0-vendre-120-m%C2%B2-%C3%A0-agdal-ibn-sina-rabat,N/A,1790000,N/A,appartement,120,5,3,2,,30-50 ans,Oui,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8073998,https://www.mubawab.ma/fr/a/8073998/splendide-villa-%C3%A0-vendre-%C3%A0-souissi,N/A,15000000,N/A,villa,2000,6,5,4,,N/A,Oui,Oui,Non,Non,Non,Non,"Souissi à
							Rabat",success
8074243,https://www.mubawab.ma/fr/a/8074243/appartement-a-vendre-a-hay-riad,N/A,2580000,N/A,appartement,136,5,3,2,,N/A,Non,Non,Non,Oui,Non,Non,"Riyad à
							Rabat",success
8074392,https://www.mubawab.ma/fr/a/8074392/tr%C3%A8s-bel-appartement-en-haut-agdal,N/A,2800000,N/A,appartement,130,3,3,2,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8074395,https://www.mubawab.ma/fr/a/8074395/villa-plain-pied-%C3%A0-vendre-%C3%A0-souissi,N/A,15000000,N/A,villa,1850,7,4,4,,N/A,Oui,Oui,Oui,Non,Oui,Non,"Souissi à
							Rabat",success
8074639,https://www.mubawab.ma/fr/a/8074639/appartement-%C3%A0-vendre-haut-agdal,N/A,4000000,N/A,appartement,183,4,3,2,,5-10 ans,Non,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
8074777,https://www.mubawab.ma/fr/a/8074777/appartement-%C3%A0-vendre-de-101-0-m%C2%B2-%C3%A0-rabat-kebibat,N/A,1300000,N/A,appartement,101,4,2,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Kébibat à
							Rabat",success
8074793,https://www.mubawab.ma/fr/a/8074793/appartement-%C3%A0-l-achat-%C3%A0-riyad-3-chambres-agr%C3%A9ables-salon-traditionnel-et-syst%C3%A8me-d-antenne-parabolique,N/A,20000,N/A,appartement,103,4,3,2,,5-10 ans,Non,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
8074803,https://www.mubawab.ma/fr/a/8074803/appartement-%C3%A0-vendre,N/A,2100000,N/A,appartement,90,4,2,2,,5-10 ans,Oui,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
8075154,https://www.mubawab.ma/fr/a/8075154/vend-appartement-%C3%A0-hay-nahda-2-chambres-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale,N/A,N/A,N/A,appartement,71,1,2,1,,10-20 ans,Non,Non,Oui,Non,Non,Non,"Hay Nahda à
							Rabat",success
8075240,https://www.mubawab.ma/fr/a/8075240/villa-a-vendre-a-souissi-rabat,N/A,9000000,N/A,villa,400,9,5,4,,30-50 ans,Oui,Non,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8075438,https://www.mubawab.ma/fr/a/8075438/appartement-spacieux-%C3%A0-vendre-%C3%A0-hay-riad,N/A,4200000,N/A,appartement,255,6,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8075519,https://www.mubawab.ma/fr/a/8075519/villa-%C3%A0-vendre-%C3%A0-souissi,N/A,60000000,N/A,villa,1000,7,4,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8075727,https://www.mubawab.ma/fr/a/8075727/magnifique-appartement-%C3%A0-vendre-sur-hassan,N/A,1850000,N/A,appartement,103,3,2,2,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8075796,https://www.mubawab.ma/fr/a/8075796/magnifique-duplex-avec-vue-mer-exceptionnelle,N/A,4850000,N/A,N/A,273,9,7,5,,5-10 ans,Oui,Non,Non,Oui,Oui,Oui,"Hay Ach-chbanat à
							Rabat",success
8075911,https://www.mubawab.ma/fr/a/8075911/vente-appartement-rabat-%E2%80%A2-hay-riad,N/A,5100000,N/A,appartement,212,5,4,3,,N/A,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8075954,https://www.mubawab.ma/fr/a/8075954/superbe-appartement-%C3%A0-vendre-%C3%A0-agdal-surface-de-134-m%C2%B2-r%C3%A9sidence-avec-concierge,N/A,2050000,N/A,appartement,134,4,3,2,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
8076353,https://www.mubawab.ma/fr/a/8076353/une-magnifique-villa-%C3%A0-vendre,N/A,9000000,N/A,villa,840,6,4,3,,1-5 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8076490,https://www.mubawab.ma/fr/a/8076490/villa%C3%A0-vendre-%C3%A0-souissi,N/A,35000000,N/A,villa,700,10,7,5,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8077267,https://www.mubawab.ma/fr/a/8077267/vente-d-un-bel-appartement-%C3%A0-agdal,N/A,2000000,N/A,appartement,140,4,3,2,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8077316,https://www.mubawab.ma/fr/a/8077316/appartement-neuf-centre-ville,N/A,1650000,N/A,appartement,65,3,2,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Diour Jamaa à
							Rabat",success
8077579,https://www.mubawab.ma/fr/a/8077579/belle-appartement-%C3%A0-vendre,N/A,2500000,N/A,appartement,94,3,2,2,,N/A,Oui,Oui,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8077748,https://www.mubawab.ma/fr/a/8077748/villa-de-haut-standing-%C3%A0-vendre-%C3%A0-riyad,N/A,7800000,N/A,villa,450,5,4,4,,10-20 ans,Oui,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
8078277,https://www.mubawab.ma/fr/a/8078277/superbe-appartement-%C3%A0-vendreet-au-location-au-corniche-de-rabat-4-pi%C3%A8ces-avec-ascenseur-et-espace-vert,N/A,N/A,N/A,appartement,101,4,3,2,,1-5 ans,Oui,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
8078579,https://www.mubawab.ma/fr/a/8078579/vente-d-un-riad-en-plein-centre-de-rabat,N/A,2800000,N/A,N/A,300,10,6,2,,30-50 ans,Non,Non,Non,Oui,Non,Non,"L'Ocean à
							Rabat",success
8079084,https://www.mubawab.ma/fr/a/8079084/superbe-appartement-en-vente-%C3%A0-agdal,N/A,N/A,N/A,appartement,60,3,2,2,,N/A,Oui,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
8079515,https://www.mubawab.ma/fr/a/8079515/appartement-%C3%A0-vendre-au-carroussel,N/A,4950000,N/A,appartement,239,5,3,4,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Hay El Menzah à
							Rabat",success
8079744,https://www.mubawab.ma/fr/a/8079744/appartement-a-louer,N/A,20000,N/A,appartement,145,4,3,3,,5-10 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8079761,https://www.mubawab.ma/fr/a/8079761/appartement-%C3%A0-ventre,N/A,3450000,N/A,appartement,156,3,2,3,,5-10 ans,Oui,Non,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8079964,https://www.mubawab.ma/fr/a/8079964/vente-villa-rabat-souissi-orangeraie,N/A,28000000,N/A,villa,930,10,5,4,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8079976,https://www.mubawab.ma/fr/a/8079976/appartement-%C3%A0-vendre-%C3%A0-l-ocean-4-grandes-pi%C3%A8ces-ascenseur-et-terrasse,N/A,1480000,N/A,appartement,90,4,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"L'Ocean à
							Rabat",success
8080235,https://www.mubawab.ma/fr/a/8080235/appartement-%C3%A0-vendre-%C3%A0-l%E2%80%99agdal,N/A,4100000,N/A,appartement,160,4,3,3,,N/A,Non,Non,Oui,Oui,Non,Oui,"Agdal à
							Rabat",success
8080381,https://www.mubawab.ma/fr/a/8080381/villa-%C3%A0-vendre-%C3%A0-riyad-surface-de-370-m%C2%B2,N/A,N/A,N/A,villa,370,5,4,4,,N/A,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8080422,https://www.mubawab.ma/fr/a/8080422/villa-commercial-%C3%A0-vendre-sur-avenue-m6,N/A,N/A,N/A,villa,1080,1,1,1,,20-30 ans,Non,Non,Non,Non,Non,Non,"Souissi à
							Rabat",success
8080450,https://www.mubawab.ma/fr/a/8080450/achetez-votre-riad-%C3%A0-les-oudayas-4-chambres-agr%C3%A9ables-fen%C3%AAtres-en-double-vitrage-et-vue-mer,N/A,N/A,N/A,N/A,50,1,4,4,,N/A,Non,Non,Oui,Oui,Non,Non,"Les Oudayas à
							Rabat",success
8080522,https://www.mubawab.ma/fr/a/8080522/hay-riad-villa-649-m%C3%A8tre-sur-avenue-assanaoubar,N/A,9500000,N/A,villa,649,8,5,4,,30-50 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
8080528,https://www.mubawab.ma/fr/a/8080528/vente-d-un-bel-appartement-%C3%A0-souissi-2-chambres-agr%C3%A9ables-salon-avec-d%C3%A9coration-marocaine,N/A,3200000,N/A,appartement,140,3,2,2,,Moins d'un an,Non,Non,Non,Oui,Non,Non,"Souissi à
							Rabat",success
8080546,https://www.mubawab.ma/fr/a/8080546/superbe-appartement-%C3%A0-vendre-%C3%A0-diour-jamaa-superficie-102-m%C2%B2-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale,N/A,1600000,N/A,appartement,102,3,2,2,,20-30 ans,Non,Non,Non,Oui,Oui,Oui,"Diour Jamaa à
							Rabat",success
8080620,https://www.mubawab.ma/fr/a/8080620/%C3%A0-saisir-93m%C2%B2-id%C3%A9al-%C3%A0-prestigia-hay-riad,N/A,2600000,N/A,N/A,93,3,2,2,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8080780,https://www.mubawab.ma/fr/a/8080780/appartement-85-m-a-vendre-a-ycoub-el-mansour-rabat,N/A,1050000,N/A,appartement,600,3,2,1,,1-5 ans,Non,Non,Oui,Oui,Non,Non,"Hay Al Rajaa Fillah à
							Rabat",success
8081493,https://www.mubawab.ma/fr/a/8081493/appartement-ensoleill%C3%A9-%C3%A0-r%C3%A9sidence-assabah,N/A,1250000,N/A,appartement,110,5,3,2,,N/A,Non,Non,Non,Non,Non,Oui,"Hay Al Kora à
							Rabat",success
8081534,https://www.mubawab.ma/fr/a/8081534/appartement-en-vente-%C3%A0-diour-jamaa-2-chambres-prestation-de-conciergerie-air-conditionn%C3%A9,N/A,1960000,N/A,appartement,122,2,2,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Diour Jamaa à
							Rabat",success
8081886,https://www.mubawab.ma/fr/a/8081886/appartement-neuf-%C3%A0-vendre,N/A,1850000,N/A,appartement,79,3,2,2,,1-5 ans,Non,Non,Non,Non,Oui,Oui,"Quartier Administratif à
							Rabat",success
8081941,https://www.mubawab.ma/fr/a/8081941/joli-appartement-%C3%A0-vendre-sur-hassan,N/A,2250000,N/A,appartement,123,3,2,2,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8082260,https://www.mubawab.ma/fr/a/8082260/appartement-sans-vis-%C3%A0-vis-av-hassan-ii-1-60mdhs,N/A,1600000,N/A,appartement,92,4,3,1,,N/A,Non,Non,Non,Non,Oui,Non,"Agdal à
							Rabat",success
8082818,https://www.mubawab.ma/fr/a/8082818/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,2650000,N/A,appartement,142,4,3,2,,5-10 ans,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
8082854,https://www.mubawab.ma/fr/a/8082854/villa-%C3%A0-vendre-%C3%A0-bir-kacem,N/A,15000000,N/A,villa,2000,6,4,5,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8082892,https://www.mubawab.ma/fr/a/8082892/appartement-%C3%A0-vendre-hay-riad,N/A,3200000,N/A,appartement,142,4,3,2,,N/A,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
8082946,https://www.mubawab.ma/fr/a/8082946/villa-terrain-commercial-a-vendre-route-zair-avenue-mohamed-6,N/A,9500000,N/A,villa,580,6,3,3,,N/A,Non,Non,Non,Non,Non,Non,"El Youssoufia à
							Rabat",success
8083122,https://www.mubawab.ma/fr/a/8083122/appartement-de-haut-standing-en-vente-%C3%A0-hay-riyad-4-chambres-plus-chambre-de-bonne,N/A,6900000,N/A,appartement,260,7,4,4,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8083569,https://www.mubawab.ma/fr/a/8083569/vente-maison-rabat-hay-nahda,N/A,3000000,N/A,maison,297,6,3,2,,N/A,Oui,Non,Non,Oui,Non,Non,"Hay Nahda à
							Rabat",success
8083590,https://www.mubawab.ma/fr/a/8083590/vente-appatement-usage-bureau-en-plein-avenue,N/A,1740000,N/A,bureau,110,4,2,1,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8083805,https://www.mubawab.ma/fr/a/8083805/une-villa-%C3%A0-1-mn-de-ets-jacques-chirac-en-vente,N/A,12500000,N/A,villa,1700,7,6,4,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8083978,https://www.mubawab.ma/fr/a/8083978/villa-%C3%A0-vendre-%C3%A0-souissi,N/A,11000000,N/A,villa,1700,8,4,5,,N/A,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
8084018,https://www.mubawab.ma/fr/a/8084018/appartement-%C3%A0-vendre-sur-hay-riad,N/A,3250000,N/A,appartement,144,4,2,2,,Moins d'un an,Oui,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8084286,https://www.mubawab.ma/fr/a/8084286/appartement-au-quatier-hassan-rabat-sans-vis-a-vis,N/A,2600000,N/A,appartement,109,3,3,2,,5-10 ans,Non,Non,Oui,Oui,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8084308,https://www.mubawab.ma/fr/a/8084308/villa-usage-habitation-commercial-hay-riad-rabat,N/A,12000000,N/A,villa,729,9,5,5,,N/A,Oui,Oui,Oui,Non,Oui,Non,"Riyad à
							Rabat",success
8084469,https://www.mubawab.ma/fr/a/8084469/jolie-grande-villa-%C3%A0-vendre-%C3%A0-souissi-rabat,N/A,14000000,N/A,villa,2109,6,4,3,,20-30 ans,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8084485,https://www.mubawab.ma/fr/a/8084485/magnifique-grande-villa-%C3%A0-vendre-%C3%A0-souissi-rabat,N/A,12900000,N/A,villa,2000,8,5,4,,20-30 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8084504,https://www.mubawab.ma/fr/a/8084504/villa-%C3%A0-vendre-%C3%A0-hay-riad-rabat,N/A,5200000,N/A,villa,280,7,4,3,,20-30 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8084633,https://www.mubawab.ma/fr/a/8084633/%C3%A0-vendre-%E2%80%93-superbe-appartement-de-standing-%C3%A0-prestigia-hay-riad,N/A,2600000,N/A,appartement,93,3,2,2,,N/A,Non,Oui,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
8085201,https://www.mubawab.ma/fr/a/8085201/villa-de-prestige-%C3%A0-souissi,N/A,15000000,N/A,villa,1850,8,4,4,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8085319,https://www.mubawab.ma/fr/a/8085319/2-chambres-salon-%C3%A0-tr%C3%A8s-bon-prix,N/A,630000,N/A,N/A,53,3,2,1,,20-30 ans,Non,Non,Non,Oui,Non,Non,"L'Ocean à
							Rabat",success
8085335,https://www.mubawab.ma/fr/a/8085335/vend-appartement-%C3%A0-k%C3%A9bibat-surface-de-98-m%C2%B2-salon-typique-marocain-r%C3%A9sidence-s%C3%A9curis%C3%A9e,N/A,1340000,N/A,appartement,98,4,2,2,,N/A,Non,Non,Non,Non,Non,Oui,"Kébibat à
							Rabat",success
8085421,https://www.mubawab.ma/fr/a/8085421/une-villa-%C3%A0-retaper-%C3%A0-olm,N/A,8800000,N/A,villa,500,4,3,4,,1-5 ans,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8085442,https://www.mubawab.ma/fr/a/8085442/grande-villa-%C3%A0-vendre-%E2%80%93-quartier-youssoufia-rabat,N/A,6200000,N/A,villa,568,8,5,3,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"El Youssoufia à
							Rabat",success
8085560,https://www.mubawab.ma/fr/a/8085560/villa-%C3%A0-retaper-%C3%A0-vendre,N/A,6400000,N/A,villa,447,8,6,4,,10-20 ans,Non,Non,Non,Oui,Non,Non,"Riyad à
							Rabat",success
8086175,https://www.mubawab.ma/fr/a/8086175/villa-moderne-%C3%A0-vendre,N/A,35000000,N/A,villa,5200,13,10,11,,1-5 ans,Oui,Oui,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
8086176,https://www.mubawab.ma/fr/a/8086176/sans-vis-%C3%A0-vis-zone-villa-ensoleill%C3%A9,N/A,2300000,N/A,villa,112,4,3,2,,20-30 ans,Oui,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
8086259,https://www.mubawab.ma/fr/a/8086259/f2-orangeraie-souissi,N/A,13000,N/A,N/A,60,2,1,1,,Moins d'un an,Non,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
8086297,https://www.mubawab.ma/fr/a/8086297/villa-moderne-%C3%A0-vendre-%C3%A0-souissi,N/A,15000000,N/A,villa,650,7,4,4,,N/A,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8086499,https://www.mubawab.ma/fr/a/8086499/villa-standing-neuve-a-vendre-a-hay-riad,N/A,13000000,N/A,villa,650,8,4,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
8086541,https://www.mubawab.ma/fr/a/8086541/vend-appartement-%C3%A0-agdal-3-chambres,N/A,2400000,N/A,appartement,140,5,3,2,,N/A,Non,Non,Non,Oui,Non,Oui,"Agdal à
							Rabat",success
8086560,https://www.mubawab.ma/fr/a/8086560/villa-souissi-rabat-avenue-mohamed-vi,N/A,15000000,N/A,villa,450,4,5,5,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
8086877,https://www.mubawab.ma/fr/a/8086877/villa-%C3%A0-souissi-les-ambassadeurs,N/A,28000000,N/A,villa,820,11,6,6,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Quartier Des Ambassades à
							Rabat",success
8086888,https://www.mubawab.ma/fr/a/8086888/appartement-%C3%A0-vendre-en-plein-hassan,N/A,2200000,N/A,appartement,101,3,2,1,,N/A,Non,Non,Non,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8086997,https://www.mubawab.ma/fr/a/8086997/appartement-%C3%A0-vendre-au-haut-agdal,N/A,7000000,N/A,appartement,365,6,3,3,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Haut Agdal à
							Rabat",success
8087045,https://www.mubawab.ma/fr/a/8087045/%C3%A0-vendre-appartement-spacieux-et-lumineux-hay-riad,N/A,3300000,N/A,appartement,155,5,3,3,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
8087094,https://www.mubawab.ma/fr/a/8087094/appartement-%C3%A0-l-achat-%C3%A0-l-ocean-3-grandes-pi%C3%A8ces-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e,N/A,17000000,N/A,appartement,160,3,3,2,,20-30 ans,Non,Non,Non,Non,Oui,Oui,"L'Ocean à
							Rabat",success
8087202,https://www.mubawab.ma/fr/a/8087202/appartement-%C3%A0-vendre-%C3%A0-l%E2%80%99agdal,N/A,5500000,N/A,appartement,235,6,3,3,,N/A,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
8087398,https://www.mubawab.ma/fr/a/8087398/vente-d-un-bel-appartement-%C3%A0-agdal-4-pi%C3%A8ces-confortables-avec-ascenseur-et-terrasse,N/A,2400000,N/A,appartement,137,4,3,2,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
8087669,https://www.mubawab.ma/fr/a/8087669/un-magnifique-apt-%C3%A0-vendre-id%C3%A9al-pour-airbnb,N/A,1250000,N/A,N/A,36,2,1,1,,5-10 ans,Non,Non,Oui,Oui,Non,Oui,"L'Ocean à
							Rabat",success
8087760,https://www.mubawab.ma/fr/a/8087760/villa-de-luxe-%C3%A0-vendre-%C3%A0-souissi-6-chambres-air-conditionn%C3%A9-et-chemin%C3%A9e,N/A,20000000,N/A,villa,1721,9,6,6,,1-5 ans,Oui,Oui,Oui,Non,Oui,Non,"Souissi à
							Rabat",success
8087944,https://www.mubawab.ma/fr/a/8087944/appartement-%C3%A0-vendre-%C3%A0-l%E2%80%99agdal,N/A,3500000,N/A,appartement,356,7,5,3,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8088098,https://www.mubawab.ma/fr/a/8088098/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,3560000,N/A,appartement,356,6,4,3,,N/A,Oui,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
8088429,https://www.mubawab.ma/fr/a/8088429/belle-appartement-de-3-chambres-et-un-salon-%C3%A0-la-r%C3%A9sidence-assabah,N/A,1060000,N/A,appartement,106,4,3,2,,30-50 ans,Non,Non,Non,Oui,Non,Non,"Hay Al Kora à
							Rabat",success
8089016,https://www.mubawab.ma/fr/a/8089016/bel-appartement-en-vente-%C3%A0-madinat-al-irfane,N/A,1900000,N/A,appartement,130,4,3,2,,N/A,Oui,Non,Non,Non,Oui,Non,"Al Irfane à
							Rabat",success
8089061,https://www.mubawab.ma/fr/a/8089061/magnifique-appartement-%C3%A0-vendre-haut-agdal-rabat,N/A,3400000,N/A,appartement,170,5,3,2,,10-20 ans,Oui,Non,Oui,Oui,Oui,Oui,"Haut Agdal à
							Rabat",success
8089278,https://www.mubawab.ma/fr/a/8089278/appartement-%C3%A0-vendre-%C3%A0-hassan,N/A,2550000,N/A,appartement,109,3,2,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Hassan - Centre Ville à
							Rabat",success
8089294,https://www.mubawab.ma/fr/a/8089294/a-vendre-appartement-hay-nahda-%C3%A0-rabat,N/A,840000,N/A,appartement,97,2,3,1,,10-20 ans,Non,Non,Oui,Oui,Non,Oui,"Hay Nahda à
							Rabat",success
8089335,https://www.mubawab.ma/fr/a/8089335/appartement-exclusive-%C3%A0-vendre-136-m%C2%B2,N/A,2100000,N/A,appartement,136,5,3,2,,N/A,Non,Non,Non,Non,Non,Non,"Riyad Extension à
							Rabat",success
