type,area,property_state,rooms,bedrooms,bathrooms,jardin,piscine,cuisine_equiped,terrasse,garage,quartier,price_de_m2,price
"Villas et Riads, à vendre",223.0,,,,,,,,,,Mabella,11883.40807174888,2650000.0
"Villas et Riads, à vendre",567.0,,,,,,,,,,Mabella,7936.507936507936,4500000.0
"Appartements, à vendre",111.0,,,,,,,,,,Maghreb Arabi,8288.288288288288,920000.0
"Appartements, à vendre",59.0,,,,,,,,,,Maghreb Arabi,9491.525423728814,560000.0
"Appartements, à vendre",68.0,,3.0,2.0,,,,,,,Maghreb Arabi,8529.411764705883,580000.0
"Appartements, à vendre",118.0,,4.0,3.0,1.0,,,,,,Massira,15677.966101694916,1850000.0
"Appartements, à vendre",120.0,,4.0,3.0,,,,,,,Massira,16666.666666666668,2000000.0
"Appartements, à vendre",106.0,,3.0,2.0,1.0,,,,,,Massira,9433.962264150943,1000000.0
"Appartements, à vendre",115.0,,,,,,,,,,Massira,13913.04347826087,1600000.0
"Appartements, à vendre",55.0,,,,,,,,,,Massira,8545.454545454546,470000.0
"Appartements, à vendre",77.0,,4.0,3.0,,,,,,,Massira,11168.83116883117,860000.0
"Appartements, à vendre",98.0,,,,,,,,,,Massira,11224.489795918367,1100000.0
"Appartements, à vendre",96.0,,,,,,,,,,Massira,9375.0,900000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Massira,11500.0,1150000.0
"Maisons et Villas, à vendre",80.0,,3.0,2.0,,,,,,,Massira,12125.0,970000.0
"Maisons et Villas, à vendre",88.0,,4.0,3.0,,,,,,,Massira,16590.909090909092,1460000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Massira 1,12000.0,1200000.0
"Appartements, à vendre",106.0,,,,,,,,,,Massira 1,10283.018867924528,1090000.0
"Appartements, à vendre",106.0,,,,,,,,,,Massira 1,10283.018867924528,1090000.0
"Appartements, à vendre",106.0,,,,,,,,,,Massira 1,10283.018867924528,1090000.0
"Appartements, à vendre",110.0,,4.0,2.0,,,,,,,Massira 1,9090.90909090909,1000000.0
"Appartements, à vendre",71.0,,,,,,,,,,Massira 1,10422.535211267606,740000.0
"Appartements, à vendre",75.0,,3.0,2.0,,,,,,,Massira 1,10666.666666666666,800000.0
"Appartements, à vendre",94.0,,,,,,,,,,Massira 1,9148.936170212766,860000.0
"Appartements, à vendre",148.0,,4.0,3.0,,,,,,,Massira 1,10000.0,1480000.0
"Appartements, à vendre",81.0,,,,,,,,,,Massira 2,9135.802469135802,740000.0
"Appartements, à vendre",87.0,,,,,,,,,,Massira 2,9195.402298850575,800000.0
"Appartements, à vendre",96.0,,4.0,3.0,,,,,,,Massira 2,10833.333333333334,1040000.0
"Appartements, à vendre",97.0,,,,,,,,,,Massira 3,9278.350515463917,900000.0
"Appartements, à vendre",67.0,,,,,,,,,,Medina,7462.686567164179,500000.0
"Maisons et Villas, à vendre",82.0,,,,,,,,,,Medina,7317.073170731707,600000.0
"Villas et Riads, à vendre",229.0,,7.0,2.0,,,,,,,Medina,30567.68558951965,7000000.0
"Villas et Riads, à vendre",980.0,,982.0,980.0,,,,,,,Plateau,4183.673469387755,4100000.0
"Villas et Riads, à vendre",375.0,,,,,,,,,,quartier golf,12800.0,4800000.0
"Maisons et Villas, à vendre",318.0,,5.0,4.0,,,,,,,Racine,13679.245283018869,4350000.0
"Villas et Riads, à vendre",615.0,,,,,,,,,,Racine,20975.60975609756,12900000.0
"Appartements, à vendre",59.0,,3.0,2.0,,,,,,,Riad Essalam,7627.118644067797,450000.0
"Appartements, à vendre",112.0,,,,,,,,,,Riad Oulad Mtaa,14285.714285714286,1600000.0
"Appartements, à vendre",119.0,,4.0,3.0,,,,,,,Riad Oulad Mtaa,13445.378151260504,1600000.0
"Appartements, à vendre",65.0,,,,,,,,,,Riad Oulad Mtaa,16923.076923076922,1100000.0
"Appartements, à vendre",69.0,,3.0,2.0,,,,,,,Riad Oulad Mtaa,14202.898550724638,980000.0
"Appartements, à vendre",73.0,,,,,,,,,,Riad Oulad Mtaa,123287.67123287672,9000000.0
"Appartements, à vendre",75.0,,,,,,,,,,Riad Oulad Mtaa,106666.66666666667,8000000.0
"Appartements, à vendre",76.0,,,,,,,,,,Riad Oulad Mtaa,11842.105263157895,900000.0
"Appartements, à vendre",80.0,,,,,,,,,,Riad Oulad Mtaa,9750.0,780000.0
"Appartements, à vendre",80.0,,,,,,,,,,Riad Oulad Mtaa,11250.0,900000.0
"Appartements, à vendre",84.0,,3.0,2.0,,,,,,,Riad Oulad Mtaa,14285.714285714286,1200000.0
"Appartements, à vendre",85.0,,,,,,,,,,Riad Oulad Mtaa,14705.882352941177,1250000.0
"Appartements, à vendre",85.0,,4.0,3.0,,,,,,,Riad Oulad Mtaa,12941.176470588236,1100000.0
"Appartements, à vendre",88.0,,3.0,2.0,,,,,,,Riad Oulad Mtaa,17045.454545454544,1500000.0
"Appartements, à vendre",112.0,,5.0,2.0,,,,,,,Riad Oulad Mtaa,11964.285714285714,1340000.0
"Appartements, à vendre",80.0,,,,,,,,,,Riad Oulad Mtaa,21875.0,1750000.0
"Appartements, à vendre",112.0,,5.0,2.0,,,,,,,Riad Oulad Mtaa,11964.285714285714,1340000.0
"Appartements, à vendre",84.0,,,,,,,,,,Riad Oulad Mtaa,15119.047619047618,1270000.0
"Appartements, à vendre",46.0,,,,,,,,,,Riviera,23478.260869565216,1080000.0
"Appartements, à vendre",42.0,,,,,,,,,,Riviera,25142.85714285714,1056000.0
"Appartements, à vendre",41.0,,,,,,,,,,Riviera,23414.634146341465,960000.0
"Maisons et Villas, à vendre",220.0,,,,,,,,,,Riviera,10863.636363636364,2390000.0
"Appartements, à vendre",118.0,,4.0,3.0,,,,,,,Riyad,20847.457627118645,2460000.0
"Appartements, à vendre",120.0,,3.0,2.0,,,,,,,Riyad,20333.333333333332,2440000.0
"Appartements, à vendre",192.0,,3.0,2.0,,,,,,,Riyad,19010.416666666668,3650000.0
"Appartements, à vendre",160.0,,4.0,3.0,,,,,,,Riyad,20562.5,3290000.0
"Villas et Riads, à vendre",1110.0,,,,,,,,,,Riyad,9009.009009009009,10000000.0
"Appartements, à vendre",65.0,,3.0,2.0,,,,,,,Riyad Extension,16923.076923076922,1100000.0
"Appartements, à vendre",88.0,,4.0,3.0,,,,,,,Riyad Extension,18636.363636363636,1640000.0
"Villas et Riads, à vendre",490.0,,8.0,7.0,,,,,,,Riyad Extension,15510.204081632653,7600000.0
"Appartements, à vendre",248.0,,5.0,4.0,,,,,,,Souissi,23387.09677419355,5800000.0
"Appartements, à vendre",209.0,,,,,,,,,,Souissi,21531.1004784689,4500000.0
"Appartements, à vendre",134.0,,4.0,3.0,,,,,,,Souissi,15671.641791044776,2100000.0
"Appartements, à vendre",130.0,,5.0,3.0,,,,,,,Souissi,17692.30769230769,2300000.0
"Appartements, à vendre",133.0,,4.0,3.0,,,,,,,Souissi,17293.233082706767,2300000.0
"Appartements, à vendre",134.0,,5.0,3.0,,,,,,,Souissi,15671.641791044776,2100000.0
"Appartements, à vendre",140.0,,2.0,1.0,,,,,,,Souissi,29285.714285714286,4100000.0
"Appartements, à vendre",182.0,,3.0,2.0,,,,,,,Souissi,26923.076923076922,4900000.0
"Appartements, à vendre",222.0,,4.0,3.0,,,,,,,Souissi,20495.495495495496,4550000.0
"Appartements, à vendre",222.0,,3.0,2.0,,,,,,,Souissi,26126.126126126128,5800000.0
"Appartements, à vendre",250.0,,3.0,2.0,,,,,,,Souissi,16000.0,4000000.0
"Appartements, à vendre",281.0,,,,,,,,,,Souissi,19217.081850533807,5400000.0
"Appartements, à vendre",38.0,,,,,,,,,,Souissi,10526.315789473685,400000.0
"Appartements, à vendre",248.0,,4.0,3.0,,,,,,,Souissi,23387.09677419355,5800000.0
"Appartements, à vendre",122.0,,3.0,2.0,,,,,,,Souissi,26639.344262295082,3250000.0
"Appartements, à vendre",222.0,,3.0,2.0,,,,,,,Souissi,25225.225225225226,5600000.0
"Appartements, à vendre",70.0,,3.0,2.0,,,,,,,Souissi,20000.0,1400000.0
"Appartements, à vendre",120.0,,,,,,,,,,Souissi,34333.333333333336,4120000.0
"Appartements, à vendre",222.0,,,,,,,,,,Souissi,26351.35135135135,5850000.0
"Villas et Riads, à vendre",6759.0,,5.0,4.0,,,,,,,Souissi,9172.954579079746,62000000.0
"Villas et Riads, à vendre",1702.0,,6.0,5.0,,,,,,,Souissi,12338.425381903642,21000000.0
"Villas et Riads, à vendre",450.0,,6.0,5.0,,,,,,,Souissi,42444.444444444445,19100000.0
"Villas et Riads, à vendre",650.0,,5.0,4.0,,,,,,,Souissi,23076.923076923078,15000000.0
"Villas et Riads, à vendre",3742.0,,,,,,,,,,Souissi,5478.353821485836,20500000.0
"Villas et Riads, à vendre",2000.0,,4.0,3.0,,,,,,,Souissi,8400.0,16800000.0
"Villas et Riads, à vendre",830.0,,,,,,,,,,Souissi,10240.963855421687,8500000.0
"Villas et Riads, à vendre",2436.0,,,,,,,,,,Souissi,6157.635467980295,15000000.0
"Villas et Riads, à vendre",970.0,,4.0,2.0,,,,,,,Souissi,9072.164948453608,8800000.0
"Villas et Riads, à vendre",396.0,,,,1.0,,,,,,Souissi,13888.888888888889,5500000.0
"Villas et Riads, à vendre",588.0,,,,,,,,,,Souissi,14455.78231292517,8500000.0
"Villas et Riads, à vendre",2000.0,,,,,,,,,,Souissi,6000.0,12000000.0
"Villas et Riads, à vendre",1040.0,,,,,,,,,,Souissi,8653.846153846154,9000000.0
"Villas et Riads, à vendre",1802.0,,2.0,1.0,,,,,,,Souissi,30.521642619311876,55000.0
"Villas et Riads, à vendre",1000.0,,,,,,,,,,Souissi,8400.0,8400000.0
"Villas et Riads, à vendre",1600.0,,5.0,4.0,,,,,,,Souissi,7500.0,12000000.0
"Villas et Riads, à vendre",2800.0,,,,,,,,,,Souissi,6428.571428571428,18000000.0
"Villas et Riads, à vendre",2500.0,,,,,,,,,,Souissi,7600.0,19000000.0
"Villas et Riads, à vendre",535.0,,4.0,3.0,,,,,,,Temara Plage,9906.542056074766,5300000.0
"Appartements, à vendre",76.0,,3.0,2.0,1.0,,,,,,Wifak,14210.526315789473,1080000.0
"Appartements, à vendre",100.0,,,,,,,,,,Wifak,13900.0,1390000.0
"Appartements, à vendre",102.0,,,,,,,,,,Wifak,15000.0,1530000.0
"Appartements, à vendre",103.0,,4.0,3.0,,,,,,,Wifak,11650.485436893205,1200000.0
"Appartements, à vendre",104.0,,,,,,,,,,Wifak,11346.153846153846,1180000.0
"Appartements, à vendre",112.0,,,,,,,,,,Wifak,13214.285714285714,1480000.0
"Appartements, à vendre",116.0,,,,,,,,,,Wifak,8620.689655172413,1000000.0
"Appartements, à vendre",117.0,,,,,,,,,,Wifak,10000.0,1170000.0
"Appartements, à vendre",117.0,,4.0,3.0,,,,,,,Wifak,14102.564102564103,1650000.0
"Appartements, à vendre",120.0,,3.0,2.0,,,,,,,Wifak,14166.666666666666,1700000.0
"Appartements, à vendre",120.0,,4.0,3.0,,,,,,,Wifak,14000.0,1680000.0
"Appartements, à vendre",140.0,,,,,,,,,,Wifak,12857.142857142857,1800000.0
"Appartements, à vendre",53.0,,,,,,,,,,Wifak,11886.792452830188,630000.0
"Appartements, à vendre",53.0,,,,,,,,,,Wifak,11320.754716981131,600000.0
"Appartements, à vendre",60.0,,3.0,2.0,,,,,,,Wifak,9500.0,570000.0
"Appartements, à vendre",60.0,,3.0,2.0,,,,,,,Wifak,9666.666666666666,580000.0
"Appartements, à vendre",61.0,,,,,,,,,,Wifak,10819.672131147541,660000.0
"Appartements, à vendre",62.0,,,,,,,,,,Wifak,8548.387096774193,530000.0
"Appartements, à vendre",63.0,,3.0,2.0,,,,,,,Wifak,8571.42857142857,540000.0
"Appartements, à vendre",102.0,,3.0,2.0,,,,,,,Wifak,9215.686274509804,940000.0
"Appartements, à vendre",68.0,,,,,,,,,,Wifak,12794.117647058823,870000.0
"Appartements, à vendre",69.0,,,,,,,,,,Wifak,12318.840579710144,850000.0
"Appartements, à vendre",69.0,,,,,,,,,,Wifak,15217.391304347826,1050000.0
"Appartements, à vendre",70.0,,,,,,,,,,Wifak,14000.0,980000.0
"Appartements, à vendre",71.0,,3.0,2.0,,,,,,,Wifak,12676.05633802817,900000.0
"Appartements, à vendre",72.0,,,,,,,,,,Wifak,8750.0,630000.0
"Appartements, à vendre",75.0,,3.0,2.0,,,,,,,Wifak,9600.0,720000.0
"Appartements, à vendre",76.0,,,,,,,,,,Wifak,13815.78947368421,1050000.0
"Appartements, à vendre",80.0,,,,,,,,,,Wifak,13125.0,1050000.0
"Appartements, à vendre",81.0,,,,,,,,,,Wifak,11728.395061728395,950000.0
"Appartements, à vendre",82.0,,,,,,,,,,Wifak,10731.707317073171,880000.0
"Appartements, à vendre",82.0,,,,,,,,,,Wifak,10731.707317073171,880000.0
"Appartements, à vendre",83.0,,3.0,2.0,,,,,,,Wifak,13493.975903614459,1120000.0
"Appartements, à vendre",87.0,,,,,,,,,,Wifak,115287.35632183908,10030000.0
"Appartements, à vendre",87.0,,,,,,,,,,Wifak,13793.103448275862,1200000.0
"Appartements, à vendre",88.0,,,,,,,,,,Wifak,13636.363636363636,1200000.0
"Appartements, à vendre",91.0,,,,,,,,,,Wifak,12637.362637362638,1150000.0
"Appartements, à vendre",91.0,,4.0,3.0,,,,,,,Wifak,14285.714285714286,1300000.0
"Appartements, à vendre",93.0,,,,,,,,,,Wifak,13978.494623655914,1300000.0
"Appartements, à vendre",94.0,,,,,,,,,,Wifak,7978.723404255319,750000.0
"Appartements, à vendre",95.0,,,,,,,,,,Wifak,115789.47368421052,11000000.0
"Appartements, à vendre",95.0,,,,,,,,,,Wifak,115789.47368421052,11000000.0
"Appartements, à vendre",95.0,,4.0,3.0,2.0,,,,,,Wifak,12421.052631578947,1180000.0
"Appartements, à vendre",95.0,,,,,,,,,,Wifak,11052.631578947368,1050000.0
"Appartements, à vendre",96.0,,4.0,3.0,,,,,,,Wifak,13541.666666666666,1300000.0
"Appartements, à vendre",97.0,,,,,,,,,,Wifak,15670.103092783505,1520000.0
"Appartements, à vendre",99.0,,,,,,,,,,Wifak,7878.787878787879,780000.0
"Appartements, à vendre",120.0,,,,,,,,,,Wifak,14000.0,1680000.0
"Appartements, à vendre",142.0,,6.0,2.0,,,,,,,Wifak,16197.18309859155,2300000.0
"Appartements, à vendre",64.0,,,,,,,,,,Wifak,11406.25,730000.0
"Appartements, à vendre",144.0,,5.0,3.0,,,,,,,Wifak,14236.111111111111,2050000.0
"Appartements, à vendre",135.0,,3.0,2.0,,,,,,,Wifak,14807.407407407407,1999000.0
"Villas et Riads, à vendre",350.0,,,,,,,,,,Wifak,15714.285714285714,5500000.0
"Villas et Riads, à vendre",330.0,,,,,,,,,,Wifak,14545.454545454546,4800000.0
"Villas et Riads, à vendre",2900.0,,7.0,2.0,,,,,,,Wifak,5344.827586206897,15500000.0
"Appartements, à vendre",95.0,,,,,,,,,,Wufac Erac,10000.0,950000.0
"Appartements, à vendre",96.0,,4.0,3.0,1.0,,,,,,Yacoub El Mansour,13958.333333333334,1340000.0
"Appartements, à vendre",106.0,,4.0,3.0,,,,,,,Yacoub El Mansour,10377.358490566037,1100000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Yacoub El Mansour,20000.0,2000000.0
"Appartements, à vendre",100.0,,3.0,2.0,,,,,,,Yacoub El Mansour,11000.0,1100000.0
"Appartements, à vendre",107.0,,5.0,3.0,,,,,,,Yacoub El Mansour,14953.271028037383,1600000.0
"Appartements, à vendre",107.0,,,,,,,,,,Yacoub El Mansour,11588.785046728972,1240000.0
"Appartements, à vendre",108.0,,,,,,,,,,Yacoub El Mansour,5925.925925925926,640000.0
"Appartements, à vendre",110.0,,4.0,3.0,,,,,,,Yacoub El Mansour,10909.09090909091,1200000.0
"Appartements, à vendre",116.0,,4.0,2.0,,,,,,,Yacoub El Mansour,12068.965517241379,1400000.0
"Appartements, à vendre",118.0,,4.0,3.0,,,,,,,Yacoub El Mansour,11440.677966101695,1350000.0
"Appartements, à vendre",123.0,,,,,,,,,,Yacoub El Mansour,13170.731707317073,1620000.0
"Appartements, à vendre",130.0,,,,,,,,,,Yacoub El Mansour,11923.076923076924,1550000.0
"Appartements, à vendre",50.0,,,,,,,,,,Yacoub El Mansour,6800.0,340000.0
"Appartements, à vendre",56.0,,,,,,,,,,Yacoub El Mansour,7857.142857142857,440000.0
"Appartements, à vendre",58.0,,,,,,,,,,Yacoub El Mansour,7586.206896551724,440000.0
"Appartements, à vendre",62.0,,,,,,,,,,Yacoub El Mansour,13387.09677419355,830000.0
"Appartements, à vendre",63.0,,3.0,2.0,,,,,,,Yacoub El Mansour,12698.412698412698,800000.0
"Appartements, à vendre",66.0,,3.0,2.0,,,,,,,Yacoub El Mansour,19545.454545454544,1290000.0
"Appartements, à vendre",74.0,,,,,,,,,,Yacoub El Mansour,10135.135135135135,750000.0
"Appartements, à vendre",77.0,,,,,,,,,,Yacoub El Mansour,15584.415584415585,1200000.0
"Appartements, à vendre",84.0,,,,,,,,,,Yacoub El Mansour,6428.571428571428,540000.0
"Appartements, à vendre",90.0,,4.0,3.0,,,,,,,Yacoub El Mansour,8888.888888888889,800000.0
"Appartements, à vendre",90.0,,,,,,,,,,Yacoub El Mansour,14444.444444444445,1300000.0
"Appartements, à vendre",94.0,,,,,,,,,,Yacoub El Mansour,14361.702127659575,1350000.0
"Appartements, à vendre",95.0,,4.0,3.0,,,,,,,Yacoub El Mansour,13684.21052631579,1300000.0
"Appartements, à vendre",95.0,,3.0,2.0,,,,,,,Yacoub El Mansour,16842.105263157893,1600000.0
"Appartements, à vendre",96.0,,4.0,3.0,,,,,,,Yacoub El Mansour,15104.166666666666,1450000.0
"Appartements, à vendre",97.0,,,,,,,,,,Yacoub El Mansour,13402.061855670103,1300000.0
"Appartements, à vendre",97.0,,,,,,,,,,Yacoub El Mansour,12371.134020618556,1200000.0
"Appartements, à vendre",97.0,,4.0,3.0,,,,,,,Yacoub El Mansour,12371.134020618556,1200000.0
"Appartements, à vendre",97.0,,,,,,,,,,Yacoub El Mansour,12371.134020618556,1200000.0
"Appartements, à vendre",97.0,,,,,,,,,,Yacoub El Mansour,12886.59793814433,1250000.0
"Appartements, à vendre",97.0,,,,,,,,,,Yacoub El Mansour,11855.670103092783,1150000.0
"Appartements, à vendre",50.0,,,,,,,,,,Yacoub El Mansour,5600.0,280000.0
"Appartements, à vendre",74.0,,,,,,,,,,Yacoub El Mansour,12162.162162162162,900000.0
"Appartements, à vendre",130.0,,5.0,4.0,,,,,,,Yacoub El Mansour,10615.384615384615,1380000.0
"Maisons et Villas, à vendre",172.0,,3.0,2.0,,,,,,,Yacoub El Mansour,22965.116279069767,3950000.0
"Maisons et Villas, à vendre",108.0,,3.0,2.0,,,,,,,Yacoub El Mansour,19629.62962962963,2120000.0
"Maisons et Villas, à vendre",96.0,,,,,,,,,,Yacoub El Mansour,31250.0,3000000.0
"Maisons et Villas, à vendre",190.0,,5.0,3.0,,,,,,,Yacoub El Mansour,23684.21052631579,4500000.0
"Maisons et Villas, à vendre",70.0,,,,,,,,,,Yacoub El Mansour,27142.85714285714,1900000.0
"Maisons et Villas, à vendre",76.0,,3.0,2.0,,,,,,,Yacoub El Mansour,28947.36842105263,2200000.0
"Maisons et Villas, à vendre",150.0,,3.0,2.0,,,,,,,Yacoub El Mansour,50000.0,7500000.0
"Villas et Riads, à vendre",630.0,,5.0,4.0,,,,,,,Yacoub El Mansour,10158.730158730159,6400000.0
"Villas et Riads, à vendre",1000.0,,8.0,7.0,,,,,,,Yacoub El Mansour,9500.0,9500000.0
